dataset,Class,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.coef_min,ela_meta.lin_w_interact.coef_max,ela_meta.quad_simple.adj_r2,ela_disp.ratio_mean_02,ela_disp.ratio_median_02,ela_disp.diff_mean_02,ela_disp.dist_all_mean,ela_ic.h_max,ela_ic.eps_s,ela_ic.eps_ratio,ela_ic.h_zero,ela_ic.m0,ela_cm.mean_ofs_10,ela_cm.sd_ofs_10,ela_cm.n_cells,ela_cm.coverage,ela_lc.r_pearson_dist_centroid,ela_lc.r_pearson_nn,ela_lc.y_std,ela_lc.y_skewness,ela_lc.y_kurtosis,nbc.nn_nb.dist.ratio.mean,nbc.nn_nb.dist.ratio.sd,nbc.nb.fitness.ratio.mean,nbc.nb.fitness.ratio.sd,nbc.n_candidates,nbc.dist.ratio.coeff_var,fdc.r,fdc.p_value,fdc.dist.mean,fdc.dist.sd,fdc.slope,gh.mean,gh.sd,gh.norm.mean,gh.norm.sd,gh.angle.mean,gh.neg_ratio,ls.mean,ls.min,ls.max,ls.ratio,ls.log_mean,ls.lml,sample.n,sample.y_min,sample.y_max,sample.y_mean
23_cmc,Tuning,3.0,9.0,2.0,7.0,1473.0,0.00611,0.222222,0.777778,2.0,4.0,3.125,0.991031,25.0,0.226069,0.42702,0.333333,0.101161,0.703944,2.087794,3.609567,10.107015,0.200809,0.403878,0.6797,1.066777,0.971023,1.105452,0.697779,1.709361,0.025651,41.588344,42.096072,6.0,7.0,0.666667,0.004073,0.142857,2.0,4.0,3.0,1.154701,2.0,5.0,4.285714,1.112697,0.0,3.0,0.666667,1.118034,0.507807,0.42702,0.450102,0.431998,0.009885,0.42702,0.448744,0.477257,0.045,0.365333,2.298,0.068,0.084,0.648667,0.319,0.476,0.728,1.104,0.558,0.526,0.974,163.667,74879.0,101.668703,0.069068,629.0,1e-06,486.961303,0.101969,0.699807,3.010936,0.4858294721662866,0.2307398852061877,-0.0143013285829754,0.015597206315228,0.7112233941908037,0.4232591103173624,0.4032021560917888,-8.737092081374453,15.628373120758717,2.2520886337841333,0.01,49.999999995,2.1239554013358957,0.4735824527484249,0.2443515298057043,0.0319309300238962,25.0,1.0,-0.1225774999194786,0.984640283428853,0.2642680909139724,1.2155745820460235,-0.0748164015305965,59.75445204732562,252.5503845631613,0.8543933224132092,0.1679318357620493,3.3333333333333335e-05,4.2264697593266645,-0.1469642673746759,1.8468513185141372e-144,18.31993049498385,7.898183786044567,-0.0049173482982593,0.0012491099566524,0.3807352767568285,0.1539127427532761,0.269877993739786,76.18573192001232,0.2652,2.748929535551609,2.6023146827663317,2.8955443883368863,1.1126803408947186,0.439163607536124,-56.821056590928464,30000.0,0.317800810731946,0.529736207265272,0.3666824133784411
25_colic,Tuning,2.0,27.0,7.0,20.0,368.0,0.07337,0.259259,0.740741,2.0,337.0,22.333333,73.266181,469.0,0.369565,0.630435,0.5,0.184463,1.016099,10.417572,6.753301,134.151309,0.291882,1.0,1.0,0.658724,0.950338,1.207442,0.626789,1.49305,0.072029,9.145306,15.763355,1.0,2.0,0.037037,0.002717,0.5,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.037037,0.19245,0.894022,0.630435,0.986413,0.671296,0.086955,0.630435,0.630435,0.747283,1.301,3.836,0.0,0.038,0.122,0.45,0.185,0.182,0.326,0.798,0.201,0.106,0.995,13.63,7903.0,42.951087,0.117033,232.0,1.7e-05,155.459239,0.191146,0.768149,2.563554,0.3982729407053785,0.1284676492516374,-0.0179255565180857,0.0131114837292697,0.6564837692815264,1.8408783941976576,1.8112139291402576,6.8250478817806215,15.646125125493995,1.6092647199106966,0.01,49.999999995,1.5986645725577258,0.7394913163772125,0.2616351380104358,0.0375147353406976,25.0,1.0,0.173978050387867,0.9967275656515376,0.3041232543534922,2.01049570239125,2.1394275770483286,2.348074387948492,4.485824903955791,0.6987898616041592,0.3943718953030073,0.7476,1.9104270831356145,0.5424877789843083,0.0,17.622752202609156,7.618531854608234,0.0216557978929807,0.0008347522019557,0.2132777361840772,0.0710004422661169,0.1979102120726734,81.76487315871677,0.1671,3.3667246795568317,2.7432083787541455,3.9902409803595176,1.4545890903739034,0.5272076025663791,-18.690676061488233,30000.0,0.5,0.884991962497265,0.5505464580773395
28_optdigits,Tuning,10.0,62.0,62.0,0.0,5620.0,0.011032,1.0,0.0,10.0,10.0,10.0,0.0,10.0,0.098577,0.101779,0.1,0.001213,3.109568,3.109568,35.900592,35.900592,0.162119,0.93281,0.149164,2.302519,0.999971,1.729143,0.400497,2.302519,0.231358,9.952199,6.473889,17.0,18.0,0.274194,0.003025,0.055556,2.0,8.0,4.857143,2.267787,3.0,8.0,6.222222,1.664705,0.0,3.0,0.274194,0.605152,0.833274,0.101779,0.198399,0.163672,0.032819,0.101779,0.134698,0.987544,1.628,0.2991,7.5e-05,0.773,1.684,0.2314,0.1001,0.5,0.028,0.552,0.012,0.01,1.0,90.645,1198782.0,426.612811,0.075923,572.0,0.0,67.643238,0.096625,0.875822,1.205669,0.5502296697250482,0.2941455129505286,-0.0305271738278519,0.0199175051230441,0.7117907049496677,0.8943242737167598,0.8425705609568378,-1.490763374581599,15.67556495256676,2.763722043528378,0.001,499.9999995,2.665137755326419,0.2322744091469715,0.3944552707698057,0.0412831751130519,25.0,1.0,-0.0622509750767052,0.9991679111038928,0.4271088345791402,0.9084508318605924,-1.1114543382864157,2.097833379792412,4.508256050965056,0.6949390620025406,0.3917375124010201,0.2669,2.149005776335303,0.4353506895728498,0.0,16.0663543589823,7.320847169175257,0.0253992127731879,0.021012664897422,0.5880064120110484,0.0711583090197321,0.1531331369485748,59.74395443065633,0.4651666666666667,2.987131327501616,1.8922255559518744,4.082037099051357,2.157267713782542,0.4752543165297856,-40.1358860119247,30000.0,0.1,0.989100095136191,0.361516571441687
292_Australian,Tuning,2.0,14.0,14.0,0.0,690.0,0.02029,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.444928,0.555072,0.5,0.077884,1.978819,1.978819,12.628641,12.628641,0.091896,0.771296,1.0,0.687069,0.991231,0.823817,0.252852,0.687069,0.049631,13.843599,15.598913,4.0,5.0,0.285714,0.005797,0.2,2.0,2.0,2.0,0.0,2.0,5.0,3.8,1.30384,0.0,1.0,0.285714,0.468807,0.802899,0.555072,0.855072,0.64793,0.088796,0.555072,0.744928,0.794203,2.28,2.326,0.001,0.033,0.067,0.291,0.145,0.137,0.277,0.553,0.206,0.164,0.999,49.286,32574.0,94.417391,0.137035,383.0,4e-06,159.269565,0.237156,0.577425,1.921206,0.4924704298292275,0.268696560445362,-0.022995991813264,0.0197060169367302,0.6730621330342246,1.64517977323902,1.599841262110815,5.8708609674988175,15.66686974003643,1.9903169550955029,0.001,499.9999995,1.928612263436495,0.6065535517850595,0.3369825467252527,0.0376980230460701,25.0,1.0,-0.1202974134509392,0.9978426818726124,0.3748701620833806,1.0014307886290816,-0.900898544921298,93.21018873648802,206.57106580971305,0.8906830305737926,0.0850244029739515,0.0001,2.21618546866912,-0.1030333743291582,1.349243931062033e-71,12.055704138164616,4.901831546769152,-0.0078795956687935,0.0009926963058176,0.2986321201381733,0.0808420900544102,0.1819808368926251,77.1661479439259,0.2171666666666666,3.0735783480644487,2.089246298515739,4.057910397613158,1.94228435416833,0.4876442881251083,-16.58048418177208,30000.0,0.488405797101449,0.886816679379608,0.5954762316311661
294_satellite_image,Tuning,6.0,36.0,36.0,0.0,6435.0,0.005594,1.0,0.0,6.0,6.0,6.0,0.0,6.0,0.09728,0.238228,0.166667,0.067834,0.732841,0.732841,4.182673,4.182673,0.568587,0.936567,0.358588,1.72129,0.96067,2.517258,0.574451,1.72129,0.621582,2.769206,3.049758,11.0,12.0,0.305556,0.001709,0.083333,2.0,6.0,3.666667,1.505545,2.0,7.0,5.5,1.507557,0.0,4.0,0.305556,0.950772,0.797358,0.398912,0.429215,0.416261,0.008406,0.402486,0.426263,0.905361,3.602,2.254333,0.000376,0.789,2.406,0.433833,0.1025,0.302167,0.158,0.549,0.095,0.128,1.0,178.75,2313283.0,718.969075,0.111745,1533.0,0.0,288.986325,0.15928,0.831076,1.62313,0.5596352874293962,0.3346361364664241,-0.0289762291311964,0.0219094031673033,0.7351885923387539,1.4020515433886531,1.343232925093237,4.2542980700611235,15.63296178968571,2.177520990246675,0.001,499.9999995,1.9446683355116317,0.5461182039401313,0.3922999871114113,0.0403155130066348,25.0,1.0,-0.2276773619326827,0.9997851558504752,0.4206387760179979,0.5981914927732255,-1.5097878464956465,2.10190887312529,4.416683933159056,0.9480742379254457,0.1510872414051416,0.5480666666666667,2.1012727952329664,-0.2321671635424492,0.0,16.595573625413337,7.466335934240739,-0.0130799254875548,0.014926306818289,0.3356430902357052,0.0487732244232569,0.1073143860633196,64.88515854810211,0.1718333333333333,3.4583967205628343,3.3678104409961485,3.54898300012952,1.0537953552631454,0.5388748107046071,25.112467149842075,30000.0,0.166666666666667,0.905802236382784,0.412965034957328
299_libras_move,Tuning,15.0,90.0,90.0,0.0,360.0,0.25,1.0,0.0,15.0,15.0,15.0,0.0,15.0,0.066667,0.066667,0.066667,0.0,0.433146,0.433146,2.458045,2.458045,0.496556,0.96147,0.134574,2.70805,1.0,1.788973,0.607577,2.70805,0.458317,5.908689,2.903355,20.0,21.0,0.222222,0.055556,0.047619,2.0,10.0,6.666667,3.265986,3.0,7.0,5.904762,1.135991,0.0,3.0,0.222222,0.51446,0.752778,0.097222,0.133333,0.11966,0.011977,0.122222,0.122222,0.866667,2.894,5.157867,0.0,0.991,0.991,0.1418,0.067,0.5,0.427,0.635,0.17,0.255,1.0,3.667,2477.0,13.761111,0.038332,24.0,8e-06,3.783333,0.053335,0.833733,1.807971,0.5264163763486831,0.2180771168360742,-0.0213335769611876,0.0169205273281618,0.7081352725227424,0.7889740078194183,0.7365744295358979,-2.9857165012486053,15.695717093058676,2.8969412007494446,0.01,49.999999995,2.582976456017794,0.2192406413547118,0.308010133519241,0.0372191674698719,25.0,1.0,-0.0045239236334311,0.9928707523897264,0.3264805953976383,1.315592062842042,-0.0144411093568725,2.873158190579243,12.597236890252644,0.6363436372077421,0.3397742751843867,0.2288,4.384456425529634,0.3520683474673339,0.0,17.897901913353902,7.919640947852241,0.0145138561636326,0.0043824834102701,0.5862412062922167,0.1722436795752088,0.1988376574197325,67.4534443229729,0.4343666666666667,2.917296867598447,2.171073629207349,3.6635201059895457,1.6874232438286283,0.4649806256936017,-30.056644353936548,30000.0,0.0666666666666667,0.876984126984127,0.2449318077601411
29_credit-a,Defaults,2.0,15.0,6.0,9.0,690.0,0.021739,0.4,0.6,2.0,14.0,4.2,4.049691,42.0,0.444928,0.555072,0.5,0.077884,3.268713,4.301262,24.184493,36.114828,0.174478,0.783072,1.0,0.687069,0.991231,0.846678,0.546065,1.170976,0.047967,14.323661,16.651108,4.0,5.0,0.266667,0.005797,0.2,2.0,2.0,2.0,0.0,2.0,5.0,3.8,1.30384,0.0,1.0,0.266667,0.457738,0.775362,0.555072,0.855072,0.641739,0.088861,0.555072,0.691304,0.805797,0.364,8.595,0.001,0.032,0.068,0.29,0.145,0.13,0.293,0.563,0.181,0.125,0.999,46.0,27731.0,80.37971,0.116661,383.0,4e-06,243.276812,0.162052,0.749435,2.323869,0.5071196183719321,0.2336769527335332,-0.0228921733646298,0.0175787022270433,0.6933013965435224,1.65163107605631,1.5988954348851678,5.872538716515699,15.66440052338567,1.981688073238982,0.001,499.9999995,1.9202882544860929,0.6059201973399113,0.3228857760189298,0.0374628237240235,25.0,1.0,-0.0389049733278933,0.99746066332486,0.3512662230693844,1.167502018947094,-0.4989593244918575,82.50673272859935,229.46829337711853,0.8633644037353889,0.0939146789938865,3.3333333333333335e-05,2.7812068880722394,-0.2645231695730452,0.0,15.38713739183954,7.033972947362941,-0.0132100177425407,0.0027763205725724,0.2962252065827097,0.0832068154679476,0.1856894798141637,77.31604063660365,0.2032333333333333,3.481736997869508,2.210811148037388,4.752662847701628,2.149737145987606,0.5417959624483354,25.662537110779937,30000.0,0.490891177218408,0.890579710144928,0.5850051567656088
307_vowel,Tuning,11.0,12.0,10.0,2.0,990.0,0.012121,0.833333,0.166667,2.0,15.0,9.333333,6.658328,28.0,0.090909,0.090909,0.090909,0.0,0.384278,2.104718,2.584839,8.39465,0.479015,0.913364,0.393796,2.397895,1.0,1.87728,0.630592,2.681143,0.250975,9.554312,6.479944,20.0,21.0,1.666667,0.020202,0.047619,2.0,10.0,5.0,3.023716,3.0,9.0,6.238095,1.578124,0.0,6.0,1.666667,2.103388,0.714141,0.090909,0.176768,0.132155,0.030595,0.090909,0.123232,0.993939,2.039,1.049727,1.253,0.982,1.589,0.183727,0.091,0.5,0.287,0.305,0.006,0.299,0.974,82.5,21369.0,43.169697,0.04365,90.0,1e-06,26.728283,0.063015,0.748111,1.646941,0.328829333965777,0.4398869942710888,-0.0182974842698577,0.0124338939855917,0.6228974784300729,0.7436925913876682,0.6787106034382322,-3.8977743316725224,15.612487206023577,3.067571356490715,0.01,49.999999995,2.243066051506127,0.0264675489182972,0.3074037509843856,0.0369724400592286,25.0,1.0,-0.2802971766217527,0.9957829484184196,0.3330548170162772,0.4291585029211475,-1.2704709580265094,2.729560733757734,14.106095183149089,0.909284301281207,0.11828762581942,6.666666666666667e-05,5.167899365156946,0.4715396812855871,0.0,22.00300507848885,8.47677642932098,0.0185266907823292,0.012616157701546,0.7145192241553613,0.1621993825321561,0.1605785366411949,54.47448094221714,0.5705,3.0774933026229956,1.7627146610240454,4.392271944221946,2.491765707370796,0.4881971164736685,-28.22284361301709,30000.0,0.0931537598204265,0.991021324354658,0.4880189300411522
30_page-blocks,Tuning,5.0,10.0,10.0,0.0,5473.0,0.001827,1.0,0.0,5.0,5.0,5.0,0.0,5.0,0.005116,0.89768,0.2,0.390566,4.023052,4.023052,39.413637,39.413637,0.411485,0.720885,0.400764,0.440469,0.273679,0.821363,0.190834,0.440469,0.048657,9.052527,15.880654,9.0,10.0,0.9,0.001644,0.1,2.0,4.0,3.6,0.894427,3.0,6.0,4.8,1.229273,0.0,4.0,0.9,1.37032,0.900055,0.89768,0.931299,0.90645,0.011116,0.89768,0.89768,0.962543,0.509,5.1472,0.003,0.991,0.991,0.1014,0.0408,0.5,0.071,0.188,0.039,0.28,0.99,547.3,2410349.0,880.814544,0.160968,4913.0,0.0,4833.739631,0.329009,0.766805,3.185013,0.5821413060384906,0.2379113319251222,-0.0144286699522572,0.0230345275219486,0.8028224551754801,1.2396207589879715,1.1689466185657749,2.744052291506714,15.684457351186664,2.3093646421662903,0.0001,4999.99995,2.209111029376377,0.4183806126870896,0.2983173346788367,0.0344739708324572,25.0,1.0,-0.1879689375546069,0.9960550979856656,0.3118335231346577,0.8821178737589106,-0.9079528572903096,67.60354179778852,183.0777468870816,0.855216425543511,0.1807023407899144,0.0007333333333333,2.708108806409723,0.1640918893918597,4.4937326752844625e-180,16.451785240107682,7.435268815538636,0.006882026767669,0.010278162975072,0.4192359378066946,0.1032858286903028,0.1575230547114581,71.11138397564072,0.2895333333333333,2.908145216498791,2.021381327472499,3.794909105525083,1.877384070955229,0.4636160889648251,-10.383368969595551,30000.0,0.199545433832631,0.810618079135069,0.343362673866336
310_mammography,Tuning,2.0,6.0,6.0,0.0,11183.0,0.000537,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.02325,0.97675,0.5,0.674227,3.296356,3.296356,35.511294,35.511294,0.254207,0.51317,1.0,0.11043,0.159316,1.008009,0.216151,0.11043,0.016191,6.820585,61.258699,11.0,12.0,1.833333,0.000984,0.083333,2.0,6.0,3.142857,1.573592,3.0,8.0,5.25,1.658312,0.0,4.0,1.833333,1.32916,0.954932,0.97675,0.978986,0.977123,0.000913,0.97675,0.97675,0.984262,0.955,1.566,0.005,0.027,0.051,0.111,0.023,0.5,0.026,0.228,0.016,0.22,0.942,1863.833,12816761.0,2292.186533,0.204989,10923.0,0.0,6954.462577,0.265934,0.7121,2.303561,0.4603171009398116,0.2124897878468661,-0.0118470834661928,0.020830005064229,0.6884557406214055,1.369624315202843,1.317100469357824,3.9584045753828345,15.622810912320222,2.295475112130513,0.0001,4999.99995,2.262621178744721,0.4803826794226474,0.2897432314815549,0.0343426746355984,25.0,1.0,-0.2622354216125958,0.994778197652708,0.3054227103021228,1.058324625505356,-0.5188331227728433,111.11163411648502,251.92021086713913,0.8900108630152268,0.150135242971993,3.3333333333333335e-05,2.2672712256489156,-0.3895325710635113,0.0,17.823046097396006,7.844707785705435,-0.0151660350197996,0.0043932604427006,0.3929292684137649,0.1088094656977181,0.1794833426057167,73.34247627714382,0.2449,3.882935037798658,3.5818058612659036,4.1840642143314115,1.1681437733901876,0.5891601247821687,53.71717153996303,30000.0,0.499122229494707,0.818704398855631,0.5671610329059402
311_oil_spill,Tuning,2.0,48.0,48.0,0.0,937.0,0.051227,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.043757,0.956243,0.5,0.645226,2.655341,2.655341,29.67961,29.67961,0.282854,0.652479,1.0,0.179705,0.259259,1.080843,0.314749,0.179705,0.006972,25.776275,154.032862,5.0,6.0,0.104167,0.005336,0.166667,2.0,4.0,3.333333,1.154701,3.0,4.0,3.666667,0.516398,0.0,2.0,0.104167,0.371288,0.568837,0.956243,0.96158,0.956355,0.00077,0.956243,0.956243,0.959445,1.373,6.847,0.0,0.255,1.0,0.109,0.044,0.5,0.068,0.451,0.041,0.225,0.998,19.521,74268.0,158.522946,0.169362,896.0,2.3e-05,1202.422625,0.288298,0.779804,3.808926,0.3597997333823878,0.1001669144707197,-0.0106094547477658,0.0114865904336276,0.5862473529109531,2.2170964714428796,2.2329301454199237,8.291054861310926,15.689890597401654,1.1692056528927437,0.01,49.999999995,1.111549322588387,0.8169272309076969,0.2053774467431996,0.0291215347509209,25.0,1.0,0.1341501804249677,0.9700991642890688,0.2268921023642224,2.2331146170203136,3.428989964721973,142.46119788968034,273.40532631341307,0.6867660701795526,0.1106821932937476,3.3333333333333335e-05,1.919156446551375,-0.2200294580941614,0.0,11.9233198726034,4.742630703848707,-0.0105265663174761,0.0002467396553377,0.1353533597821167,0.1228287702768706,0.3384350699394992,84.8999105998382,0.0869333333333333,2.5038276477949575,1.3123041141963194,3.695351181393596,2.8159259286128844,0.398604430693614,-135.5755616619408,30000.0,0.49813895207975,0.822922965005304,0.5306315793048073
316_yeast_ml8,Tuning,2.0,116.0,103.0,13.0,2417.0,0.047993,0.887931,0.112069,2.0,2.0,2.0,0.0,28.0,0.014067,0.985933,0.5,0.687213,0.589857,0.747086,4.016826,4.463891,0.131234,0.318181,1.0,0.073948,0.106685,1.672593,0.499907,0.132718,0.002458,30.082899,679.427032,6.0,7.0,0.051724,0.002482,0.142857,2.0,4.0,3.0,1.154701,2.0,5.0,4.285714,1.112697,0.0,1.0,0.051724,0.22243,0.944973,0.985933,0.985933,0.985933,0.0,0.985933,0.985933,0.974762,1.878,8.102,0.0,0.643,1.0,0.069,0.014,0.5,0.036,0.583,0.025,0.03,0.995,20.836,540588.0,447.321473,0.18515,2383.0,1.1e-05,1031.141911,0.57565,0.530344,1.878082,0.1652895224467466,0.0573992798364182,-0.00274341941853,0.0025418410101522,0.3784129581104341,3.557779336556879,3.6873192528565415,10.929520124315111,15.63152859910234,0.7031634504277087,0.001,499.9999995,0.6967233097225471,0.908630287676256,0.0617277288549509,0.0127780585537203,25.0,1.0,0.2403011227788079,0.7448868722446014,0.0799267211097391,5.355821181293499,31.373645602261227,193.99970559164117,445.1284015733137,0.932058460653211,0.1250826316645139,3.3333333333333335e-05,2.2944797788007083,-0.3852748924183138,0.0,17.626368632904793,7.922228238597358,-0.0038870385029045,7.180230876482231e-06,0.0722677913282761,0.0826072944506037,0.3659757024423151,87.47364374421502,0.0492333333333333,0.5383532343955542,0.4828727022213875,0.5938337665697206,1.2297936160744698,-0.2689326733859352,-269.4267053777762,30000.0,0.494169555934262,0.640207504913387,0.502571335287806
31_credit-g,Tuning,2.0,20.0,7.0,13.0,1000.0,0.02,0.35,0.65,2.0,10.0,4.0,2.038099,56.0,0.3,0.7,0.5,0.282843,1.13237,2.646456,3.819414,15.109157,0.158644,0.530518,1.0,0.610864,0.881291,1.078412,0.591541,1.24779,0.011869,51.466276,89.857906,11.0,12.0,0.55,0.011,0.083333,2.0,4.0,2.75,1.035098,2.0,9.0,5.916667,2.108784,0.0,3.0,0.55,0.887041,0.772,0.7,0.717,0.70085,0.003801,0.7,0.7,0.7,0.107,1.929,0.662,0.014,0.024,0.688,0.295,0.495,0.453,0.885,0.302,0.238,1.0,50.0,52007.0,104.014,0.104118,700.0,3e-06,928.751,0.240844,0.779652,4.132712,0.4007957981862222,0.1249755019584004,-0.0141891611534256,0.0126112107184016,0.6352466873134484,1.809060866323853,1.789681664552865,6.686198689781305,15.619234290292251,1.6015537749891082,1e-05,49999.9950000005,1.601368645624025,0.7370245674855829,0.2362331535055185,0.0314807358598865,25.0,1.0,0.1344226727076348,0.9895035212853358,0.2587460042982739,1.9674649984528865,2.080474826631236,127.6175941289154,857.4709763072409,0.5543667749746832,0.1893185449899073,0.0033,6.7190655188268416,-0.176364683481663,3.901151144984317e-208,11.813324847593575,4.654206022530544,-0.0098049478789449,0.0006632736616913,0.2157768145015545,0.0956017997450392,0.2410605107263977,81.41881139748709,0.1355333333333333,4.704866000719672,1.0901458071387953,8.31958619430055,7.631627017057989,0.6725472587991288,-62.04099396903945,30000.0,0.498412698412698,0.716402116402116,0.5250990299823634
329_hayes-roth,Tuning,3.0,4.0,4.0,0.0,160.0,0.025,1.0,0.0,3.0,3.0,3.0,0.0,3.0,0.19375,0.40625,0.333333,0.120923,0.32705,0.32705,1.78722,1.78722,0.133631,0.727786,0.996062,1.050441,0.956152,1.204292,0.469519,1.050441,0.144124,7.288468,7.355959,10.0,11.0,2.5,0.0625,0.090909,2.0,4.0,2.857143,1.069045,2.0,8.0,6.090909,2.165851,0.0,4.0,2.5,1.914854,0.80625,0.40625,0.4875,0.467187,0.040625,0.40625,0.4875,0.76875,0.228,0.087333,1.593,0.081,1.0,0.667667,0.333333,0.5,0.531,0.491,0.331,0.252,1.0,40.0,1122.0,14.025,0.088208,65.0,6.2e-05,33.5375,0.283247,0.574819,2.315865,0.3459067112578036,0.3437045752446709,-0.0112376741454474,0.0068669661709158,0.5488314026466321,0.8133318871611686,0.7397121602788239,-2.8734332599720407,15.694670507119172,2.967181004931602,0.05,9.9999999998,2.5551577115981328,0.0887029567652255,0.15834320124292,0.0262031936537725,25.0,1.0,-0.2131722137051532,0.8227746027887474,0.1950731003500497,0.8904618343173134,0.2882112400439092,3.3623424627803087,14.224432465266522,0.7377698789523748,0.2085085382643474,0.0008666666666666,4.230512692481705,-0.1227627696184548,4.562004615399862e-101,13.243952628986731,5.968638836855522,-0.0040121168813289,0.0002561782362651,0.705088287645873,0.5446713344168127,0.4834562329682489,66.61508062290544,0.4942333333333333,2.191861257019018,0.6335767215056556,3.750145792532381,5.919008172545345,0.3408130602057512,-198.5267804612479,30000.0,0.234567901234568,0.848148148148148,0.4452399588477366
32_pendigits,Tuning,10.0,16.0,16.0,0.0,10992.0,0.001456,1.0,0.0,10.0,10.0,10.0,0.0,10.0,0.095979,0.104076,0.1,0.00422,1.039332,1.039332,7.860413,7.860413,0.36772,0.932867,0.194537,2.301784,0.999652,2.690219,0.578049,2.301784,0.497297,4.628589,4.409683,15.0,16.0,0.9375,0.001365,0.0625,2.0,8.0,4.285714,2.13809,4.0,8.0,5.5625,1.459166,0.0,2.0,0.9375,0.680074,0.857624,0.160025,0.204785,0.194323,0.011259,0.160025,0.181769,0.993723,2.597,0.001,2.061,0.87,0.87,0.2006,0.1,0.5,0.016,0.324,0.006,0.105,0.995,687.0,4347461.0,791.022744,0.07197,1144.0,0.0,138.737536,0.094051,0.921616,1.113265,0.56274107260879,0.4082243974811385,-0.0300984649491702,0.0225485525108073,0.7506202687594289,0.739682670272753,0.6705994353832493,-3.966098797185724,15.653895555631138,2.963880052410671,0.001,499.9999995,2.278186706112052,0.0314343811460382,0.4105855512761369,0.0412425693323316,25.0,1.0,-0.3113430645266779,0.99245436622728,0.4336217742132205,0.4018651027357178,-1.702764449353433,3.0633895818416375,18.66500118429146,0.735894404492048,0.3415220806064938,0.0535666666666666,6.092924417750487,0.4436760848818956,0.0,17.31368002457222,7.58146648230217,0.0253760879379771,0.023454194293877,0.7171460688999476,0.1711289772794215,0.2959976162285701,48.51733030634055,0.5221,3.5893244154249624,0.8493776637150254,6.329271167134899,7.451657180910964,0.5550127131290061,-103.5873543495468,30000.0,0.1,0.996832310524455,0.4671040893477922
333_monks-problems-1,Defaults,2.0,6.0,0.0,6.0,556.0,0.010791,0.0,1.0,2.0,4.0,2.714286,0.755929,19.0,0.5,0.5,0.5,0.0,0.0,0.649782,3.0,1.630902,0.066878,0.575092,1.0,0.693147,1.0,1.011248,0.999835,1.668457,0.035939,19.28693,27.138145,9.0,10.0,1.5,0.016187,0.1,2.0,4.0,2.571429,0.9759,2.0,8.0,5.7,2.213594,0.0,3.0,1.5,1.224745,0.746403,0.5,0.746403,0.552158,0.09572,0.5,0.508993,1.0,0.068,0.694,0.667,0.246,0.246,0.668,0.335,0.29,0.36,0.536,0.165,0.398,1.0,92.667,17354.0,62.42446,0.112477,278.0,6e-06,133.613309,0.178596,0.559043,1.988676,0.3412289938355295,0.3701869590693789,-0.0194024632462297,0.0132680375899119,0.5852880814812935,0.7997343180464155,0.723126668110493,-2.7155423299589216,15.642787399527954,2.632330130791704,0.01,49.999999995,2.380932699072162,0.3891463048768292,0.277925186131068,0.0416638508460181,25.0,1.0,-0.2790219336392537,0.8169519176544806,0.3490927476217706,0.6652949633216374,-0.8985400651073769,6.467814611939209,24.584727253449422,0.8412087283260319,0.2363588249120684,0.2794,3.801087187635782,0.2084535366022039,9.30161674138064e-292,19.840250280174885,8.25322739470369,0.008817093275426,0.0002744269607011,0.4515540575291363,0.7559807760733465,1.1451790906308632,73.21525800126784,0.3178,2.764026111147677,0.7003542726980171,4.827697949597337,6.8932226699958745,0.4415421414062938,-152.7711476511648,30000.0,0.5,1.0,0.6844838581730769
